source_pdf_file,target_year,table_year,status,indicator_is,indicator_en,unit,value_type,value
spa_2024_november_vetur_haust.pdf,2024,2028,extrapolation,Olíuverð,Oil price,,percent,0.8
spa_2024_november_vetur_haust.pdf,2024,2029,extrapolation,Olíuverð,Oil price,,percent,0.6
spa_2025_juli_sumar.pdf,2025,2024,historical,Einkaneysla,Private final consumption,,percent,
spa_2025_juli_sumar.pdf,2025,2025,prediction,Einkaneysla,Private final consumption,,percent,3.1
spa_2025_juli_sumar.pdf,2025,2026,extrapolation,Einkaneysla,Private final consumption,,percent,2.9
spa_2025_juli_sumar.pdf,2025,2027,extrapolation,Einkaneysla,Private final consumption,,percent,2.8
spa_2025_juli_sumar.pdf,2025,2028,extrapolation,Einkaneysla,Private final consumption,,percent,2.8
spa_2025_juli_sumar.pdf,2025,2029,extrapolation,Einkaneysla,Private final consumption,,percent,2.7
spa_2025_juli_sumar.pdf,2025,2030,extrapolation,Einkaneysla,Private final consumption,,percent,
spa_2025_juli_sumar.pdf,2025,2024,historical,Samneysla,Government final consumption,,percent,
spa_2025_juli_sumar.pdf,2025,2025,prediction,Samneysla,Government final consumption,,percent,1.6
spa_2025_juli_sumar.pdf,2025,2026,extrapolation,Samneysla,Government final consumption,,percent,1.1
spa_2025_juli_sumar.pdf,2025,2027,extrapolation,Samneysla,Government final consumption,,percent,0.8
spa_2025_juli_sumar.pdf,2025,2028,extrapolation,Samneysla,Government final consumption,,percent,1.1
spa_2025_juli_sumar.pdf,2025,2029,extrapolation,Samneysla,Government final consumption,,percent,1.1
spa_2025_juli_sumar.pdf,2025,2030,extrapolation,Samneysla,Government final consumption,,percent,
spa_2025_juli_sumar.pdf,2025,2024,historical,Fjármunamyndun,Gross fixed capital formation,,percent,
spa_2025_juli_sumar.pdf,2025,2025,prediction,Fjármunamyndun,Gross fixed capital formation,,percent,5.0
spa_2025_juli_sumar.pdf,2025,2026,extrapolation,Fjármunamyndun,Gross fixed capital formation,,percent,4.5
spa_2025_juli_sumar.pdf,2025,2027,extrapolation,Fjármunamyndun,Gross fixed capital formation,,percent,3.9
spa_2025_juli_sumar.pdf,2025,2028,extrapolation,Fjármunamyndun,Gross fixed capital formation,,percent,2.1
spa_2025_juli_sumar.pdf,2025,2029,extrapolation,Fjármunamyndun,Gross fixed capital formation,,percent,2.3
spa_2025_juli_sumar.pdf,2025,2030,extrapolation,Fjármunamyndun,Gross fixed capital formation,,percent,
spa_2025_juli_sumar.pdf,2025,2024,historical,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2025_juli_sumar.pdf,2025,2025,prediction,Atvinnuvegafjárfesting,Business investment,,percent,6.9
spa_2025_juli_sumar.pdf,2025,2026,extrapolation,Atvinnuvegafjárfesting,Business investment,,percent,8.2
spa_2025_juli_sumar.pdf,2025,2027,extrapolation,Atvinnuvegafjárfesting,Business investment,,percent,4.4
spa_2025_juli_sumar.pdf,2025,2028,extrapolation,Atvinnuvegafjárfesting,Business investment,,percent,1.6
spa_2025_juli_sumar.pdf,2025,2029,extrapolation,Atvinnuvegafjárfesting,Business investment,,percent,2.1
spa_2025_juli_sumar.pdf,2025,2030,extrapolation,Atvinnuvegafjárfesting,Business investment,,percent,
spa_2025_juli_sumar.pdf,2025,2024,historical,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2025_juli_sumar.pdf,2025,2025,prediction,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2025_juli_sumar.pdf,2025,2026,extrapolation,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2025_juli_sumar.pdf,2025,2027,extrapolation,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2025_juli_sumar.pdf,2025,2028,extrapolation,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2025_juli_sumar.pdf,2025,2029,extrapolation,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2025_juli_sumar.pdf,2025,2030,extrapolation,Fjárfesting í íbúðarhúsnæði,Housing investment,,percent,
spa_2025_juli_sumar.pdf,2025,2024,historical,Fjárfesting hins opinbera,Public investment,,percent,
spa_2025_juli_sumar.pdf,2025,2025,prediction,Fjárfesting hins opinbera,Public investment,,percent,
spa_2025_juli_sumar.pdf,2025,2026,extrapolation,Fjárfesting hins opinbera,Public investment,,percent,
spa_2025_juli_sumar.pdf,2025,2027,extrapolation,Fjárfesting hins opinbera,Public investment,,percent,
spa_2025_juli_sumar.pdf,2025,2028,extrapolation,Fjárfesting hins opinbera,Public investment,,percent,
spa_2025_juli_sumar.pdf,2025,2029,extrapolation,Fjárfesting hins opinbera,Public investment,,percent,
spa_2025_juli_sumar.pdf,2025,2030,extrapolation,Fjárfesting hins opinbera,Public investment,,percent,
spa_2025_juli_sumar.pdf,2025,2024,historical,Þjóðarútgjöld alls,National final expenditure,,percent,
spa_2025_juli_sumar.pdf,2025,2025,prediction,Þjóðarútgjöld alls,National final expenditure,,percent,3.3
spa_2025_juli_sumar.pdf,2025,2026,extrapolation,Þjóðarútgjöld alls,National final expenditure,,percent,0.5
spa_2025_juli_sumar.pdf,2025,2027,extrapolation,Þjóðarútgjöld alls,National final expenditure,,percent,2.7
spa_2025_juli_sumar.pdf,2025,2028,extrapolation,Þjóðarútgjöld alls,National final expenditure,,percent,2.2
spa_2025_juli_sumar.pdf,2025,2029,extrapolation,Þjóðarútgjöld alls,National final expenditure,,percent,2.2
spa_2025_juli_sumar.pdf,2025,2030,extrapolation,Þjóðarútgjöld alls,National final expenditure,,percent,
spa_2025_juli_sumar.pdf,2025,2024,historical,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,
spa_2025_juli_sumar.pdf,2025,2025,prediction,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,
spa_2025_juli_sumar.pdf,2025,2026,extrapolation,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,
spa_2025_juli_sumar.pdf,2025,2027,extrapolation,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,
spa_2025_juli_sumar.pdf,2025,2028,extrapolation,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,
spa_2025_juli_sumar.pdf,2025,2029,extrapolation,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,
spa_2025_juli_sumar.pdf,2025,2030,extrapolation,Útflutningur vöru og þjónustu,Exports of goods and services,,percent,
spa_2025_juli_sumar.pdf,2025,2024,historical,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2025_juli_sumar.pdf,2025,2025,prediction,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2025_juli_sumar.pdf,2025,2026,extrapolation,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2025_juli_sumar.pdf,2025,2027,extrapolation,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2025_juli_sumar.pdf,2025,2028,extrapolation,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2025_juli_sumar.pdf,2025,2029,extrapolation,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2025_juli_sumar.pdf,2025,2030,extrapolation,Innflutningur vöru og þjónustu,Import of goods and services,,percent,
spa_2025_juli_sumar.pdf,2025,2024,historical,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2025_juli_sumar.pdf,2025,2025,prediction,Verg landsframleiðsla,Gross domestic product,,percent,2.2
spa_2025_juli_sumar.pdf,2025,2026,extrapolation,Verg landsframleiðsla,Gross domestic product,,percent,2.5
spa_2025_juli_sumar.pdf,2025,2027,extrapolation,Verg landsframleiðsla,Gross domestic product,,percent,2.8
spa_2025_juli_sumar.pdf,2025,2028,extrapolation,Verg landsframleiðsla,Gross domestic product,,percent,2.5
spa_2025_juli_sumar.pdf,2025,2029,extrapolation,Verg landsframleiðsla,Gross domestic product,,percent,2.3
spa_2025_juli_sumar.pdf,2025,2030,extrapolation,Verg landsframleiðsla,Gross domestic product,,percent,
spa_2025_juli_sumar.pdf,2025,2024,historical,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2025_juli_sumar.pdf,2025,2025,prediction,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2025_juli_sumar.pdf,2025,2026,extrapolation,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2025_juli_sumar.pdf,2025,2027,extrapolation,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2025_juli_sumar.pdf,2025,2028,extrapolation,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2025_juli_sumar.pdf,2025,2029,extrapolation,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2025_juli_sumar.pdf,2025,2030,extrapolation,Vöru- og þjónustujöfnuður (% af VLF),Goods and services balance (% of GDP),,percent,
spa_2025_juli_sumar.pdf,2025,2024,historical,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),% af V LF,percent,
spa_2025_juli_sumar.pdf,2025,2025,prediction,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),% af V LF,percent,
spa_2025_juli_sumar.pdf,2025,2026,extrapolation,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),% af V LF,percent,
spa_2025_juli_sumar.pdf,2025,2027,extrapolation,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),% af V LF,percent,
spa_2025_juli_sumar.pdf,2025,2028,extrapolation,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),% af V LF,percent,
spa_2025_juli_sumar.pdf,2025,2029,extrapolation,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),% af V LF,percent,
spa_2025_juli_sumar.pdf,2025,2030,extrapolation,Viðskiptajöfnuður (% af VLF),Current account balance (% of GDP),% af V LF,percent,
spa_2025_juli_sumar.pdf,2025,2024,historical,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2025_juli_sumar.pdf,2025,2025,prediction,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,4971.0
spa_2025_juli_sumar.pdf,2025,2026,extrapolation,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,5249.0
spa_2025_juli_sumar.pdf,2025,2027,extrapolation,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,5550.0
spa_2025_juli_sumar.pdf,2025,2028,extrapolation,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,5843.0
spa_2025_juli_sumar.pdf,2025,2029,extrapolation,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,6143.0
spa_2025_juli_sumar.pdf,2025,2030,extrapolation,"VLF á verðlagi hvers árs, ma. kr.","Nominal GDP, billion ISK",,level_billion_isk,
spa_2025_juli_sumar.pdf,2025,2024,historical,Vísitala neysluverðs,Consumer price index,,percent,
spa_2025_juli_sumar.pdf,2025,2025,prediction,Vísitala neysluverðs,Consumer price index,,percent,3.8
spa_2025_juli_sumar.pdf,2025,2026,extrapolation,Vísitala neysluverðs,Consumer price index,,percent,3.2
spa_2025_juli_sumar.pdf,2025,2027,extrapolation,Vísitala neysluverðs,Consumer price index,,percent,2.6
spa_2025_juli_sumar.pdf,2025,2028,extrapolation,Vísitala neysluverðs,Consumer price index,,percent,2.5
spa_2025_juli_sumar.pdf,2025,2029,extrapolation,Vísitala neysluverðs,Consumer price index,,percent,2.5
spa_2025_juli_sumar.pdf,2025,2030,extrapolation,Vísitala neysluverðs,Consumer price index,,percent,
spa_2025_juli_sumar.pdf,2025,2024,historical,Gengisvísitala,Exchange rate index,,percent,
spa_2025_juli_sumar.pdf,2025,2025,prediction,Gengisvísitala,Exchange rate index,,percent,2.8
spa_2025_juli_sumar.pdf,2025,2026,extrapolation,Gengisvísitala,Exchange rate index,,percent,0.0
spa_2025_juli_sumar.pdf,2025,2027,extrapolation,Gengisvísitala,Exchange rate index,,percent,0.0
spa_2025_juli_sumar.pdf,2025,2028,extrapolation,Gengisvísitala,Exchange rate index,,percent,0.0
spa_2025_juli_sumar.pdf,2025,2029,extrapolation,Gengisvísitala,Exchange rate index,,percent,0.0
spa_2025_juli_sumar.pdf,2025,2030,extrapolation,Gengisvísitala,Exchange rate index,,percent,
spa_2025_juli_sumar.pdf,2025,2024,historical,Raungengi,Real exchange rate,,percent,
spa_2025_juli_sumar.pdf,2025,2025,prediction,Raungengi,Real exchange rate,,percent,3.9
spa_2025_juli_sumar.pdf,2025,2026,extrapolation,Raungengi,Real exchange rate,,percent,1.6
spa_2025_juli_sumar.pdf,2025,2027,extrapolation,Raungengi,Real exchange rate,,percent,0.6
spa_2025_juli_sumar.pdf,2025,2028,extrapolation,Raungengi,Real exchange rate,,percent,0.4
spa_2025_juli_sumar.pdf,2025,2029,extrapolation,Raungengi,Real exchange rate,,percent,0.5
spa_2025_juli_sumar.pdf,2025,2030,extrapolation,Raungengi,Real exchange rate,,percent,
spa_2025_juli_sumar.pdf,2025,2024,historical,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2025_juli_sumar.pdf,2025,2025,prediction,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2025_juli_sumar.pdf,2025,2026,extrapolation,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2025_juli_sumar.pdf,2025,2027,extrapolation,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2025_juli_sumar.pdf,2025,2028,extrapolation,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2025_juli_sumar.pdf,2025,2029,extrapolation,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2025_juli_sumar.pdf,2025,2030,extrapolation,Launavísitala m.v. fast verðlag,Real wage rate index,,percent,
spa_2025_juli_sumar.pdf,2025,2024,historical,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2025_juli_sumar.pdf,2025,2025,prediction,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2025_juli_sumar.pdf,2025,2026,extrapolation,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2025_juli_sumar.pdf,2025,2027,extrapolation,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2025_juli_sumar.pdf,2025,2028,extrapolation,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2025_juli_sumar.pdf,2025,2029,extrapolation,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2025_juli_sumar.pdf,2025,2030,extrapolation,Hagvöxtur í helstu viðskiptalöndum,GDP growth in main trading partners,,percent,
spa_2025_juli_sumar.pdf,2025,2024,historical,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2025_juli_sumar.pdf,2025,2025,prediction,Alþjóðleg verðbólga,World CPI inflation,,percent,2.4
spa_2025_juli_sumar.pdf,2025,2026,extrapolation,Alþjóðleg verðbólga,World CPI inflation,,percent,2.1
spa_2025_juli_sumar.pdf,2025,2027,extrapolation,Alþjóðleg verðbólga,World CPI inflation,,percent,2.0
spa_2025_juli_sumar.pdf,2025,2028,extrapolation,Alþjóðleg verðbólga,World CPI inflation,,percent,2.0
spa_2025_juli_sumar.pdf,2025,2029,extrapolation,Alþjóðleg verðbólga,World CPI inflation,,percent,2.0
spa_2025_juli_sumar.pdf,2025,2030,extrapolation,Alþjóðleg verðbólga,World CPI inflation,,percent,
spa_2025_juli_sumar.pdf,2025,2024,historical,Verð útflutts áls,Export price of aluminum,,percent,
spa_2025_juli_sumar.pdf,2025,2025,prediction,Verð útflutts áls,Export price of aluminum,,percent,2.1
spa_2025_juli_sumar.pdf,2025,2026,extrapolation,Verð útflutts áls,Export price of aluminum,,percent,1.1
spa_2025_juli_sumar.pdf,2025,2027,extrapolation,Verð útflutts áls,Export price of aluminum,,percent,1.6
spa_2025_juli_sumar.pdf,2025,2028,extrapolation,Verð útflutts áls,Export price of aluminum,,percent,1.2
spa_2025_juli_sumar.pdf,2025,2029,extrapolation,Verð útflutts áls,Export price of aluminum,,percent,1.3
spa_2025_juli_sumar.pdf,2025,2030,extrapolation,Verð útflutts áls,Export price of aluminum,,percent,
spa_2025_juli_sumar.pdf,2025,2024,historical,Olíuverð,Oil price,,percent,
spa_2025_juli_sumar.pdf,2025,2025,prediction,Olíuverð,Oil price,,percent,12.3
spa_2025_juli_sumar.pdf,2025,2026,extrapolation,Olíuverð,Oil price,,percent,3.4
spa_2025_juli_sumar.pdf,2025,2027,extrapolation,Olíuverð,Oil price,,percent,1.5
spa_2025_juli_sumar.pdf,2025,2028,extrapolation,Olíuverð,Oil price,,percent,1.6
spa_2025_juli_sumar.pdf,2025,2029,extrapolation,Olíuverð,Oil price,,percent,1.1
spa_2025_juli_sumar.pdf,2025,2030,extrapolation,Olíuverð,Oil price,,percent,
spa_2025_mars_vor.pdf,2025,2024,historical,Einkaneysla,Private final consumption,,percent,
spa_2025_mars_vor.pdf,2025,2025,prediction,Einkaneysla,Private final consumption,,percent,2.4
spa_2025_mars_vor.pdf,2025,2026,extrapolation,Einkaneysla,Private final consumption,,percent,2.9
spa_2025_mars_vor.pdf,2025,2027,extrapolation,Einkaneysla,Private final consumption,,percent,2.8
spa_2025_mars_vor.pdf,2025,2028,extrapolation,Einkaneysla,Private final consumption,,percent,2.8
spa_2025_mars_vor.pdf,2025,2029,extrapolation,Einkaneysla,Private final consumption,,percent,2.7
spa_2025_mars_vor.pdf,2025,2030,extrapolation,Einkaneysla,Private final consumption,,percent,
spa_2025_mars_vor.pdf,2025,2024,historical,Samneysla,Government final consumption,,percent,
spa_2025_mars_vor.pdf,2025,2025,prediction,Samneysla,Government final consumption,,percent,1.4
spa_2025_mars_vor.pdf,2025,2026,extrapolation,Samneysla,Government final consumption,,percent,1.2
spa_2025_mars_vor.pdf,2025,2027,extrapolation,Samneysla,Government final consumption,,percent,0.8
spa_2025_mars_vor.pdf,2025,2028,extrapolation,Samneysla,Government final consumption,,percent,1.1
spa_2025_mars_vor.pdf,2025,2029,extrapolation,Samneysla,Government final consumption,,percent,1.1
spa_2025_mars_vor.pdf,2025,2030,extrapolation,Samneysla,Government final consumption,,percent,
